Cystostomy hemorrhage,N99510,
Cystostomy infection,N99511,
Cystostomy malfunction,N99512,
Other cystostomy complication,N99518,
Hemorrhage of other external stoma of urinary tract,N99520,
Infection of other external stoma of urinary tract,N99521,
Malfunction of other external stoma of urinary tract,N99522,
Other complication of other external stoma of urinary tract,N99528,
Hemorrhage of other stoma of urinary tract,N99530,
Infection of other stoma of urinary tract,N99531,
Malfunction of other stoma of urinary tract,N99532,
Other complication of other stoma of urinary tract,N99538,
Intraoperative hemorrhage and hematoma of a genitourinary system organ or structure complicating a genitourinary system procedure,N9961,
Intraoperative hemorrhage and hematoma of a genitourinary system organ or structure complicating other procedure,N9962,
Accidental puncture and laceration of a genitourinary system organ or structure during a genitourinary system procedure,N9971,
Accidental puncture and laceration of a genitourinary system organ or structure during other procedure,N9972,
Other intraoperative complications of genitourinary system,N9981,
Postprocedural hemorrhage and hematoma of a genitourinary system organ or structure following a genitourinary system procedure,N99820,
Postprocedural hemorrhage and hematoma of a genitourinary system organ or structure following other procedure,N99821,
Residual ovary syndrome,N9983,
Other postprocedural complications and disorders of genitourinary system,N9989,
Abdominal pregnancy,O000,
Tubal pregnancy,O001,
Ovarian pregnancy,O002,
Other ectopic pregnancy,O008,
Ectopic pregnancy  unspecified,O009,
Classical hydatidiform mole,O010,
Incomplete and partial hydatidiform mole,O011,
Hydatidiform mole  unspecified,O019,
Blighted ovum and nonhydatidiform mole,O020,
Missed abortion,O021,
Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,O0281,
Other abnormal products of conception,O0289,
Abnormal product of conception  unspecified,O029,
Genital tract and pelvic infection following incomplete spontaneous abortion,O030,
Delayed or excessive hemorrhage following incomplete spontaneous abortion,O031,
Embolism following incomplete spontaneous abortion,O032,
Unspecified complication following incomplete spontaneous abortion,O0330,
Shock following incomplete spontaneous abortion,O0331,
Renal failure following incomplete spontaneous abortion,O0332,
Metabolic disorder following incomplete spontaneous abortion,O0333,
Damage to pelvic organs following incomplete spontaneous abortion,O0334,
Other venous complications following incomplete spontaneous abortion,O0335,
Cardiac arrest following incomplete spontaneous abortion,O0336,
Sepsis following incomplete spontaneous abortion,O0337,
Urinary tract infection following incomplete spontaneous abortion,O0338,
Incomplete spontaneous abortion with other complications,O0339,
Incomplete spontaneous abortion without complication,O034,
Genital tract and pelvic infection following complete or unspecified spontaneous abortion,O035,
Delayed or excessive hemorrhage following complete or unspecified spontaneous abortion,O036,
Embolism following complete or unspecified spontaneous abortion,O037,
Unspecified complication following complete or unspecified spontaneous abortion,O0380,
Shock following complete or unspecified spontaneous abortion,O0381,
Renal failure following complete or unspecified spontaneous abortion,O0382,
Metabolic disorder following complete or unspecified spontaneous abortion,O0383,
Damage to pelvic organs following complete or unspecified spontaneous abortion,O0384,
Other venous complications following complete or unspecified spontaneous abortion,O0385,
Cardiac arrest following complete or unspecified spontaneous abortion,O0386,
Sepsis following complete or unspecified spontaneous abortion,O0387,
Urinary tract infection following complete or unspecified spontaneous abortion,O0388,
Complete or unspecified spontaneous abortion with other complications,O0389,
Complete or unspecified spontaneous abortion without complication,O039,
Genital tract and pelvic infection following (induced) termination of pregnancy,O045,
Delayed or excessive hemorrhage following (induced) termination of pregnancy,O046,
Embolism following (induced) termination of pregnancy,O047,
(Induced) termination of pregnancy with unspecified complications,O0480,
Shock following (induced) termination of pregnancy,O0481,
Renal failure following (induced) termination of pregnancy,O0482,
Metabolic disorder following (induced) termination of pregnancy,O0483,
Damage to pelvic organs following (induced) termination of pregnancy,O0484,
Other venous complications following (induced) termination of pregnancy,O0485,
Cardiac arrest following (induced) termination of pregnancy,O0486,
Sepsis following (induced) termination of pregnancy,O0487,
Urinary tract infection following (induced) termination of pregnancy,O0488,
(Induced) termination of pregnancy with other complications,O0489,
Genital tract and pelvic infection following failed attempted termination of pregnancy,O070,
Delayed or excessive hemorrhage following failed attempted termination of pregnancy,O071,
Embolism following failed attempted termination of pregnancy,O072,
Failed attempted termination of pregnancy with unspecified complications,O0730,
Shock following failed attempted termination of pregnancy,O0731,
Renal failure following failed attempted termination of pregnancy,O0732,
Metabolic disorder following failed attempted termination of pregnancy,O0733,
Damage to pelvic organs following failed attempted termination of pregnancy,O0734,
Other venous complications following failed attempted termination of pregnancy,O0735,
Cardiac arrest following failed attempted termination of pregnancy,O0736,
Sepsis following failed attempted termination of pregnancy,O0737,
Urinary tract infection following failed attempted termination of pregnancy,O0738,
Failed attempted termination of pregnancy with other complications,O0739,
Failed attempted termination of pregnancy without complication,O074,
Genital tract and pelvic infection following ectopic and molar pregnancy,O080,
Delayed or excessive hemorrhage following ectopic and molar pregnancy,O081,
Embolism following ectopic and molar pregnancy,O082,
Shock following ectopic and molar pregnancy,O083,
Renal failure following ectopic and molar pregnancy,O084,
Metabolic disorders following an ectopic and molar pregnancy,O085,
Damage to pelvic organs and tissues following an ectopic and molar pregnancy,O086,
Other venous complications following an ectopic and molar pregnancy,O087,
Cardiac arrest following an ectopic and molar pregnancy,O0881,
Sepsis following ectopic and molar pregnancy,O0882,
Urinary tract infection following an ectopic and molar pregnancy,O0883,
Other complications following an ectopic and molar pregnancy,O0889,
Unspecified complication following an ectopic and molar pregnancy,O089,
Supervision of pregnancy with history of infertility  unspecified trimester,O0900,
Supervision of pregnancy with history of infertility  first trimester,O0901,
Supervision of pregnancy with history of infertility  second trimester,O0902,
Supervision of pregnancy with history of infertility  third trimester,O0903,
Supervision of pregnancy with history of ectopic or molar pregnancy  unspecified trimester,O0910,
Supervision of pregnancy with history of ectopic or molar pregnancy  first trimester,O0911,
Supervision of pregnancy with history of ectopic or molar pregnancy  second trimester,O0912,
Supervision of pregnancy with history of ectopic or molar pregnancy  third trimester,O0913,
Supervision of pregnancy with history of pre-term labor  first trimester,O09211,
Supervision of pregnancy with history of pre-term labor  second trimester,O09212,
Supervision of pregnancy with history of pre-term labor  third trimester,O09213,
Supervision of pregnancy with history of pre-term labor  unspecified trimester,O09219,
Supervision of pregnancy with other poor reproductive or obstetric history  first trimester,O09291,
Supervision of pregnancy with other poor reproductive or obstetric history  second trimester,O09292,
Supervision of pregnancy with other poor reproductive or obstetric history  third trimester,O09293,
Supervision of pregnancy with other poor reproductive or obstetric history  unspecified trimester,O09299,
Supervision of pregnancy with insufficient antenatal care  unspecified trimester,O0930,
Supervision of pregnancy with insufficient antenatal care  first trimester,O0931,
Supervision of pregnancy with insufficient antenatal care  second trimester,O0932,
Supervision of pregnancy with insufficient antenatal care  third trimester,O0933,
Supervision of pregnancy with grand multiparity  unspecified trimester,O0940,
Supervision of pregnancy with grand multiparity  first trimester,O0941,
Supervision of pregnancy with grand multiparity  second trimester,O0942,
Supervision of pregnancy with grand multiparity  third trimester,O0943,
Supervision of elderly primigravida  first trimester,O09511,
Supervision of elderly primigravida  second trimester,O09512,
Supervision of elderly primigravida  third trimester,O09513,
Supervision of elderly primigravida  unspecified trimester,O09519,
Supervision of elderly multigravida  first trimester,O09521,
Supervision of elderly multigravida  second trimester,O09522,
Supervision of elderly multigravida  third trimester,O09523,
Supervision of elderly multigravida  unspecified trimester,O09529,
Supervision of young primigravida  first trimester,O09611,
Supervision of young primigravida  second trimester,O09612,
Supervision of young primigravida  third trimester,O09613,
Supervision of young primigravida  unspecified trimester,O09619,
Supervision of young multigravida  first trimester,O09621,
Supervision of young multigravida  second trimester,O09622,
Supervision of young multigravida  third trimester,O09623,
Supervision of young multigravida  unspecified trimester,O09629,
Supervision of high risk pregnancy due to social problems  unspecified trimester,O0970,
Supervision of high risk pregnancy due to social problems  first trimester,O0971,
Supervision of high risk pregnancy due to social problems  second trimester,O0972,
Supervision of high risk pregnancy due to social problems  third trimester,O0973,
Supervision of pregnancy resulting from assisted reproductive technology  first trimester,O09811,
Supervision of pregnancy resulting from assisted reproductive technology  second trimester,O09812,
Supervision of pregnancy resulting from assisted reproductive technology  third trimester,O09813,
Supervision of pregnancy resulting from assisted reproductive technology  unspecified trimester,O09819,
Supervision of pregnancy with history of in utero procedure during previous pregnancy  first trimester,O09821,
Supervision of pregnancy with history of in utero procedure during previous pregnancy  second trimester,O09822,
Supervision of pregnancy with history of in utero procedure during previous pregnancy  third trimester,O09823,
Supervision of pregnancy with history of in utero procedure during previous pregnancy  unspecified trimester,O09829,
Supervision of other high risk pregnancies  first trimester,O09891,
Supervision of other high risk pregnancies  second trimester,O09892,
Supervision of other high risk pregnancies  third trimester,O09893,
Supervision of other high risk pregnancies  unspecified trimester,O09899,
Supervision of high risk pregnancy  unspecified  unspecified trimester,O0990,
Supervision of high risk pregnancy  unspecified  first trimester,O0991,
Supervision of high risk pregnancy  unspecified  second trimester,O0992,
Supervision of high risk pregnancy  unspecified  third trimester,O0993,
Pre-existing essential hypertension complicating pregnancy  first trimester,O10011,
Pre-existing essential hypertension complicating pregnancy  second trimester,O10012,
Pre-existing essential hypertension complicating pregnancy  third trimester,O10013,
Pre-existing essential hypertension complicating pregnancy  unspecified trimester,O10019,
Pre-existing essential hypertension complicating childbirth,O1002,
Pre-existing essential hypertension complicating the puerperium,O1003,
Pre-existing hypertensive heart disease complicating pregnancy  first trimester,O10111,
Pre-existing hypertensive heart disease complicating pregnancy  second trimester,O10112,
Pre-existing hypertensive heart disease complicating pregnancy  third trimester,O10113,
Pre-existing hypertensive heart disease complicating pregnancy  unspecified trimester,O10119,
Pre-existing hypertensive heart disease complicating childbirth,O1012,
Pre-existing hypertensive heart disease complicating the puerperium,O1013,
Pre-existing hypertensive chronic kidney disease complicating pregnancy  first trimester,O10211,
Pre-existing hypertensive chronic kidney disease complicating pregnancy  second trimester,O10212,
Pre-existing hypertensive chronic kidney disease complicating pregnancy  third trimester,O10213,
Pre-existing hypertensive chronic kidney disease complicating pregnancy  unspecified trimester,O10219,
Pre-existing hypertensive chronic kidney disease complicating childbirth,O1022,
Pre-existing hypertensive chronic kidney disease complicating the puerperium,O1023,
Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy  first trimester,O10311,
Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy  second trimester,O10312,
Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy  third trimester,O10313,
Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy  unspecified trimester,O10319,
Pre-existing hypertensive heart and chronic kidney disease complicating childbirth,O1032,
Pre-existing hypertensive heart and chronic kidney disease complicating the puerperium,O1033,
Pre-existing secondary hypertension complicating pregnancy  first trimester,O10411,
Pre-existing secondary hypertension complicating pregnancy  second trimester,O10412,
Pre-existing secondary hypertension complicating pregnancy  third trimester,O10413,
Pre-existing secondary hypertension complicating pregnancy  unspecified trimester,O10419,
Pre-existing secondary hypertension complicating childbirth,O1042,
Pre-existing secondary hypertension complicating the puerperium,O1043,
Unspecified pre-existing hypertension complicating pregnancy  first trimester,O10911,
Unspecified pre-existing hypertension complicating pregnancy  second trimester,O10912,
Unspecified pre-existing hypertension complicating pregnancy  third trimester,O10913,
Unspecified pre-existing hypertension complicating pregnancy  unspecified trimester,O10919,
Unspecified pre-existing hypertension complicating childbirth,O1092,
Unspecified pre-existing hypertension complicating the puerperium,O1093,
Pre-existing hypertension with pre-eclampsia  first trimester,O111,
Pre-existing hypertension with pre-eclampsia  second trimester,O112,
Pre-existing hypertension with pre-eclampsia  third trimester,O113,
Pre-existing hypertension with pre-eclampsia  unspecified trimester,O119,
Gestational edema  unspecified trimester,O1200,
Gestational edema  first trimester,O1201,
Gestational edema  second trimester,O1202,
Gestational edema  third trimester,O1203,
Gestational proteinuria  unspecified trimester,O1210,
Gestational proteinuria  first trimester,O1211,
Gestational proteinuria  second trimester,O1212,
Gestational proteinuria  third trimester,O1213,
Gestational edema with proteinuria  unspecified trimester,O1220,
Gestational edema with proteinuria  first trimester,O1221,
Gestational edema with proteinuria  second trimester,O1222,
Gestational edema with proteinuria  third trimester,O1223,
Gestational [pregnancy-induced] hypertension without significant proteinuria  first trimester,O131,
Gestational [pregnancy-induced] hypertension without significant proteinuria  second trimester,O132,
Gestational [pregnancy-induced] hypertension without significant proteinuria  third trimester,O133,
Gestational [pregnancy-induced] hypertension without significant proteinuria  unspecified trimester,O139,
Mild to moderate pre-eclampsia  unspecified trimester,O1400,
Mild to moderate pre-eclampsia  second trimester,O1402,
Mild to moderate pre-eclampsia  third trimester,O1403,
Severe pre-eclampsia  unspecified trimester,O1410,
Severe pre-eclampsia  second trimester,O1412,
Severe pre-eclampsia  third trimester,O1413,
HELLP syndrome (HELLP)  unspecified trimester,O1420,
HELLP syndrome (HELLP)  second trimester,O1422,
HELLP syndrome (HELLP)  third trimester,O1423,
Unspecified pre-eclampsia  unspecified trimester,O1490,
Unspecified pre-eclampsia  second trimester,O1492,
Unspecified pre-eclampsia  third trimester,O1493,
Eclampsia in pregnancy  unspecified trimester,O1500,
Eclampsia in pregnancy  second trimester,O1502,
Eclampsia in pregnancy  third trimester,O1503,
Eclampsia in labor,O151,
Eclampsia in the puerperium,O152,
Eclampsia  unspecified as to time period,O159,
Unspecified maternal hypertension  first trimester,O161,
Unspecified maternal hypertension  second trimester,O162,
Unspecified maternal hypertension  third trimester,O163,
Unspecified maternal hypertension  unspecified trimester,O169,
Threatened abortion,O200,
Other hemorrhage in early pregnancy,O208,
Hemorrhage in early pregnancy  unspecified,O209,
Mild hyperemesis gravidarum,O210,
Hyperemesis gravidarum with metabolic disturbance,O211,
Late vomiting of pregnancy,O212,
Other vomiting complicating pregnancy,O218,
Vomiting of pregnancy  unspecified,O219,
Varicose veins of lower extremity in pregnancy  unspecified trimester,O2200,
Varicose veins of lower extremity in pregnancy  first trimester,O2201,
Varicose veins of lower extremity in pregnancy  second trimester,O2202,
Varicose veins of lower extremity in pregnancy  third trimester,O2203,
Genital varices in pregnancy  unspecified trimester,O2210,
Genital varices in pregnancy  first trimester,O2211,
Genital varices in pregnancy  second trimester,O2212,
Genital varices in pregnancy  third trimester,O2213,
Superficial thrombophlebitis in pregnancy  unspecified trimester,O2220,
Superficial thrombophlebitis in pregnancy  first trimester,O2221,
Superficial thrombophlebitis in pregnancy  second trimester,O2222,
Superficial thrombophlebitis in pregnancy  third trimester,O2223,
Deep phlebothrombosis in pregnancy  unspecified trimester,O2230,
Deep phlebothrombosis in pregnancy  first trimester,O2231,
Deep phlebothrombosis in pregnancy  second trimester,O2232,
Deep phlebothrombosis in pregnancy  third trimester,O2233,
Hemorrhoids in pregnancy  unspecified trimester,O2240,
Hemorrhoids in pregnancy  first trimester,O2241,
Hemorrhoids in pregnancy  second trimester,O2242,
Hemorrhoids in pregnancy  third trimester,O2243,
Cerebral venous thrombosis in pregnancy  unspecified trimester,O2250,
Cerebral venous thrombosis in pregnancy  first trimester,O2251,
Cerebral venous thrombosis in pregnancy  second trimester,O2252,
Cerebral venous thrombosis in pregnancy  third trimester,O2253,
Other venous complications in pregnancy  first trimester,O228X1,
Other venous complications in pregnancy  second trimester,O228X2,
Other venous complications in pregnancy  third trimester,O228X3,
Other venous complications in pregnancy  unspecified trimester,O228X9,
Venous complication in pregnancy  unspecified  unspecified trimester,O2290,
Venous complication in pregnancy  unspecified  first trimester,O2291,
Venous complication in pregnancy  unspecified  second trimester,O2292,
Venous complication in pregnancy  unspecified  third trimester,O2293,
Infections of kidney in pregnancy  unspecified trimester,O2300,
Infections of kidney in pregnancy  first trimester,O2301,
Infections of kidney in pregnancy  second trimester,O2302,
Infections of kidney in pregnancy  third trimester,O2303,
Infections of bladder in pregnancy  unspecified trimester,O2310,
Infections of bladder in pregnancy  first trimester,O2311,
Infections of bladder in pregnancy  second trimester,O2312,
Infections of bladder in pregnancy  third trimester,O2313,
Infections of urethra in pregnancy  unspecified trimester,O2320,
Infections of urethra in pregnancy  first trimester,O2321,
Infections of urethra in pregnancy  second trimester,O2322,
Infections of urethra in pregnancy  third trimester,O2323,
Infections of other parts of urinary tract in pregnancy  unspecified trimester,O2330,
Infections of other parts of urinary tract in pregnancy  first trimester,O2331,
Infections of other parts of urinary tract in pregnancy  second trimester,O2332,
Infections of other parts of urinary tract in pregnancy  third trimester,O2333,
Unspecified infection of urinary tract in pregnancy  unspecified trimester,O2340,
Unspecified infection of urinary tract in pregnancy  first trimester,O2341,
Unspecified infection of urinary tract in pregnancy  second trimester,O2342,
Unspecified infection of urinary tract in pregnancy  third trimester,O2343,
Infections of cervix in pregnancy  first trimester,O23511,
Infections of cervix in pregnancy  second trimester,O23512,
Infections of cervix in pregnancy  third trimester,O23513,
Infections of cervix in pregnancy  unspecified trimester,O23519,
Salpingo-oophoritis in pregnancy  first trimester,O23521,
Salpingo-oophoritis in pregnancy  second trimester,O23522,
Salpingo-oophoritis in pregnancy  third trimester,O23523,
Salpingo-oophoritis in pregnancy  unspecified trimester,O23529,
Infection of other part of genital tract in pregnancy  first trimester,O23591,
Infection of other part of genital tract in pregnancy  second trimester,O23592,
Infection of other part of genital tract in pregnancy  third trimester,O23593,
Infection of other part of genital tract in pregnancy  unspecified trimester,O23599,
Unspecified genitourinary tract infection in pregnancy  unspecified trimester,O2390,
Unspecified genitourinary tract infection in pregnancy  first trimester,O2391,
Unspecified genitourinary tract infection in pregnancy  second trimester,O2392,
Unspecified genitourinary tract infection in pregnancy  third trimester,O2393,
Pre-existing diabetes mellitus  type 1  in pregnancy  first trimester,O24011,
Pre-existing diabetes mellitus  type 1  in pregnancy  second trimester,O24012,
Pre-existing diabetes mellitus  type 1  in pregnancy  third trimester,O24013,
Pre-existing diabetes mellitus  type 1  in pregnancy  unspecified trimester,O24019,
Pre-existing diabetes mellitus  type 1  in childbirth,O2402,
Pre-existing diabetes mellitus  type 1  in the puerperium,O2403,
Pre-existing diabetes mellitus  type 2  in pregnancy  first trimester,O24111,
Pre-existing diabetes mellitus  type 2  in pregnancy  second trimester,O24112,
Pre-existing diabetes mellitus  type 2  in pregnancy  third trimester,O24113,
Pre-existing diabetes mellitus  type 2  in pregnancy  unspecified trimester,O24119,
Pre-existing diabetes mellitus  type 2  in childbirth,O2412,
Pre-existing diabetes mellitus  type 2  in the puerperium,O2413,
Unspecified pre-existing diabetes mellitus in pregnancy  first trimester,O24311,
Unspecified pre-existing diabetes mellitus in pregnancy  second trimester,O24312,
Unspecified pre-existing diabetes mellitus in pregnancy  third trimester,O24313,
Unspecified pre-existing diabetes mellitus in pregnancy  unspecified trimester,O24319,
Unspecified pre-existing diabetes mellitus in childbirth,O2432,
Unspecified pre-existing diabetes mellitus in the puerperium,O2433,
Gestational diabetes mellitus in pregnancy  diet controlled,O24410,
Gestational diabetes mellitus in pregnancy  insulin controlled,O24414,
Gestational diabetes mellitus in pregnancy  unspecified control,O24419,
Gestational diabetes mellitus in childbirth  diet controlled,O24420,
Gestational diabetes mellitus in childbirth  insulin controlled,O24424,
Gestational diabetes mellitus in childbirth  unspecified control,O24429,
Gestational diabetes mellitus in the puerperium  diet controlled,O24430,
Gestational diabetes mellitus in the puerperium  insulin controlled,O24434,
Gestational diabetes mellitus in the puerperium  unspecified control,O24439,
Other pre-existing diabetes mellitus in pregnancy  first trimester,O24811,
Other pre-existing diabetes mellitus in pregnancy  second trimester,O24812,
Other pre-existing diabetes mellitus in pregnancy  third trimester,O24813,
Other pre-existing diabetes mellitus in pregnancy  unspecified trimester,O24819,
Other pre-existing diabetes mellitus in childbirth,O2482,
Other pre-existing diabetes mellitus in the puerperium,O2483,
Unspecified diabetes mellitus in pregnancy  first trimester,O24911,
Unspecified diabetes mellitus in pregnancy  second trimester,O24912,
Unspecified diabetes mellitus in pregnancy  third trimester,O24913,
Unspecified diabetes mellitus in pregnancy  unspecified trimester,O24919,
Unspecified diabetes mellitus in childbirth,O2492,
Unspecified diabetes mellitus in the puerperium,O2493,
Malnutrition in pregnancy  unspecified trimester,O2510,
Malnutrition in pregnancy  first trimester,O2511,
Malnutrition in pregnancy  second trimester,O2512,
Malnutrition in pregnancy  third trimester,O2513,
Malnutrition in childbirth,O252,
Malnutrition in the puerperium,O253,
Excessive weight gain in pregnancy  unspecified trimester,O2600,
Excessive weight gain in pregnancy  first trimester,O2601,
Excessive weight gain in pregnancy  second trimester,O2602,
Excessive weight gain in pregnancy  third trimester,O2603,
Low weight gain in pregnancy  unspecified trimester,O2610,
Low weight gain in pregnancy  first trimester,O2611,
Low weight gain in pregnancy  second trimester,O2612,
Low weight gain in pregnancy  third trimester,O2613,
Pregnancy care for patient with recurrent pregnancy loss  unspecified trimester,O2620,
Pregnancy care for patient with recurrent pregnancy loss  first trimester,O2621,
Pregnancy care for patient with recurrent pregnancy loss  second trimester,O2622,
Pregnancy care for patient with recurrent pregnancy loss  third trimester,O2623,
Retained intrauterine contraceptive device in pregnancy  unspecified trimester,O2630,
Retained intrauterine contraceptive device in pregnancy  first trimester,O2631,
Retained intrauterine contraceptive device in pregnancy  second trimester,O2632,
Retained intrauterine contraceptive device in pregnancy  third trimester,O2633,
Herpes gestationis  unspecified trimester,O2640,
Herpes gestationis  first trimester,O2641,
Herpes gestationis  second trimester,O2642,
Herpes gestationis  third trimester,O2643,
Maternal hypotension syndrome  unspecified trimester,O2650,
Maternal hypotension syndrome  first trimester,O2651,
Maternal hypotension syndrome  second trimester,O2652,
Maternal hypotension syndrome  third trimester,O2653,
Liver and biliary tract disorders in pregnancy  first trimester,O26611,
Liver and biliary tract disorders in pregnancy  second trimester,O26612,
Liver and biliary tract disorders in pregnancy  third trimester,O26613,
Liver and biliary tract disorders in pregnancy  unspecified trimester,O26619,
Liver and biliary tract disorders in childbirth,O2662,
Liver and biliary tract disorders in the puerperium,O2663,
Subluxation of symphysis (pubis) in pregnancy  first trimester,O26711,
Subluxation of symphysis (pubis) in pregnancy  second trimester,O26712,
Subluxation of symphysis (pubis) in pregnancy  third trimester,O26713,
Subluxation of symphysis (pubis) in pregnancy  unspecified trimester,O26719,
Subluxation of symphysis (pubis) in childbirth,O2672,
Subluxation of symphysis (pubis) in the puerperium,O2673,
Pregnancy related exhaustion and fatigue  first trimester,O26811,
Pregnancy related exhaustion and fatigue  second trimester,O26812,
Pregnancy related exhaustion and fatigue  third trimester,O26813,
Pregnancy related exhaustion and fatigue  unspecified trimester,O26819,
Pregnancy related peripheral neuritis  first trimester,O26821,
Pregnancy related peripheral neuritis  second trimester,O26822,
Pregnancy related peripheral neuritis  third trimester,O26823,
Pregnancy related peripheral neuritis  unspecified trimester,O26829,
Pregnancy related renal disease  first trimester,O26831,
Pregnancy related renal disease  second trimester,O26832,
Pregnancy related renal disease  third trimester,O26833,
Pregnancy related renal disease  unspecified trimester,O26839,
Uterine size-date discrepancy  first trimester,O26841,
Uterine size-date discrepancy  second trimester,O26842,
Uterine size-date discrepancy  third trimester,O26843,
Uterine size-date discrepancy  unspecified trimester,O26849,
Spotting complicating pregnancy  first trimester,O26851,
Spotting complicating pregnancy  second trimester,O26852,
Spotting complicating pregnancy  third trimester,O26853,
Spotting complicating pregnancy  unspecified trimester,O26859,
Pruritic urticarial papules and plaques of pregnancy (PUPPP),O2686,
Cervical shortening  second trimester,O26872,
Cervical shortening  third trimester,O26873,
Cervical shortening  unspecified trimester,O26879,
Other specified pregnancy related conditions  first trimester,O26891,
Other specified pregnancy related conditions  second trimester,O26892,
Other specified pregnancy related conditions  third trimester,O26893,
Other specified pregnancy related conditions  unspecified trimester,O26899,
Pregnancy related conditions  unspecified  unspecified trimester,O2690,
Pregnancy related conditions  unspecified  first trimester,O2691,
Pregnancy related conditions  unspecified  second trimester,O2692,
Pregnancy related conditions  unspecified  third trimester,O2693,
Abnormal hematological finding on antenatal screening of mother,O280,
Abnormal biochemical finding on antenatal screening of mother,O281,
Abnormal cytological finding on antenatal screening of mother,O282,
Abnormal ultrasonic finding on antenatal screening of mother,O283,
Abnormal radiological finding on antenatal screening of mother,O284,
Abnormal chromosomal and genetic finding on antenatal screening of mother,O285,
Other abnormal findings on antenatal screening of mother,O288,
Unspecified abnormal findings on antenatal screening of mother,O289,
Aspiration pneumonitis due to anesthesia during pregnancy  first trimester,O29011,
Aspiration pneumonitis due to anesthesia during pregnancy  second trimester,O29012,
Aspiration pneumonitis due to anesthesia during pregnancy  third trimester,O29013,
Aspiration pneumonitis due to anesthesia during pregnancy  unspecified trimester,O29019,
Pressure collapse of lung due to anesthesia during pregnancy  first trimester,O29021,
Pressure collapse of lung due to anesthesia during pregnancy  second trimester,O29022,
Pressure collapse of lung due to anesthesia during pregnancy  third trimester,O29023,
Pressure collapse of lung due to anesthesia during pregnancy  unspecified trimester,O29029,
Other pulmonary complications of anesthesia during pregnancy  first trimester,O29091,
Other pulmonary complications of anesthesia during pregnancy  second trimester,O29092,
Other pulmonary complications of anesthesia during pregnancy  third trimester,O29093,
Other pulmonary complications of anesthesia during pregnancy  unspecified trimester,O29099,
Cardiac arrest due to anesthesia during pregnancy  first trimester,O29111,
Cardiac arrest due to anesthesia during pregnancy  second trimester,O29112,
Cardiac arrest due to anesthesia during pregnancy  third trimester,O29113,
Cardiac arrest due to anesthesia during pregnancy  unspecified trimester,O29119,
Cardiac failure due to anesthesia during pregnancy  first trimester,O29121,
Cardiac failure due to anesthesia during pregnancy  second trimester,O29122,
Cardiac failure due to anesthesia during pregnancy  third trimester,O29123,
Cardiac failure due to anesthesia during pregnancy  unspecified trimester,O29129,
Other cardiac complications of anesthesia during pregnancy  first trimester,O29191,
Other cardiac complications of anesthesia during pregnancy  second trimester,O29192,
Other cardiac complications of anesthesia during pregnancy  third trimester,O29193,
Other cardiac complications of anesthesia during pregnancy  unspecified trimester,O29199,
Cerebral anoxia due to anesthesia during pregnancy  first trimester,O29211,
Cerebral anoxia due to anesthesia during pregnancy  second trimester,O29212,
Cerebral anoxia due to anesthesia during pregnancy  third trimester,O29213,
Cerebral anoxia due to anesthesia during pregnancy  unspecified trimester,O29219,
Other central nervous system complications of anesthesia during pregnancy  first trimester,O29291,
Other central nervous system complications of anesthesia during pregnancy  second trimester,O29292,
Other central nervous system complications of anesthesia during pregnancy  third trimester,O29293,
Other central nervous system complications of anesthesia during pregnancy  unspecified trimester,O29299,
Toxic reaction to local anesthesia during pregnancy  first trimester,O293X1,
Toxic reaction to local anesthesia during pregnancy  second trimester,O293X2,
Toxic reaction to local anesthesia during pregnancy  third trimester,O293X3,
Toxic reaction to local anesthesia during pregnancy  unspecified trimester,O293X9,
Spinal and epidural anesthesia induced headache during pregnancy  unspecified trimester,O2940,
Spinal and epidural anesthesia induced headache during pregnancy  first trimester,O2941,
Spinal and epidural anesthesia induced headache during pregnancy  second trimester,O2942,
Spinal and epidural anesthesia induced headache during pregnancy  third trimester,O2943,
Other complications of spinal and epidural anesthesia during pregnancy  first trimester,O295X1,
Other complications of spinal and epidural anesthesia during pregnancy  second trimester,O295X2,
Other complications of spinal and epidural anesthesia during pregnancy  third trimester,O295X3,
Other complications of spinal and epidural anesthesia during pregnancy  unspecified trimester,O295X9,
Failed or difficult intubation for anesthesia during pregnancy  unspecified trimester,O2960,
Failed or difficult intubation for anesthesia during pregnancy  first trimester,O2961,
Failed or difficult intubation for anesthesia during pregnancy  second trimester,O2962,
Failed or difficult intubation for anesthesia during pregnancy  third trimester,O2963,
Other complications of anesthesia during pregnancy  first trimester,O298X1,
Other complications of anesthesia during pregnancy  second trimester,O298X2,
Other complications of anesthesia during pregnancy  third trimester,O298X3,
Other complications of anesthesia during pregnancy  unspecified trimester,O298X9,
Unspecified complication of anesthesia during pregnancy  unspecified trimester,O2990,
Unspecified complication of anesthesia during pregnancy  first trimester,O2991,
Unspecified complication of anesthesia during pregnancy  second trimester,O2992,
Unspecified complication of anesthesia during pregnancy  third trimester,O2993,
Twin pregnancy  unspecified number of placenta and unspecified number of amniotic sacs  first trimester,O30001,
Twin pregnancy  unspecified number of placenta and unspecified number of amniotic sacs  second trimester,O30002,
Twin pregnancy  unspecified number of placenta and unspecified number of amniotic sacs  third trimester,O30003,
